# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/9/2013,4:45:27 PM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
19,-559598157,27,64,0,No,No,Yes,12420, 4, 1, 0, 0, 4, 16, 1, 0, 0, 0, 7, 7, 6, 1, 1, 0, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,-657654949,15,67,0,No,No,Yes,15769, 6, 1, 2, 0, 7, 16, 1, 0, 0, 0, 2, 1, 2, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,-9462832,8,62,0,No,No,Yes,12955, 4, 1, 1, 0, 0, 16, 2, 0, 0, 0, 2, 1, 2, 0, 0, 0, 11, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,-312857949,34,47,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 1, 7, 7, 2, 1, 1, 1, 7, 4, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,1222555077,16,47,0,No,No,Yes,9149, 3, 1, 2, 0, 1, 16, 3, 0, 0, 0, 7, 0, 1, 1, 0, 1, 5, 7, 3, 1, 2, 0, 4, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,1542883334,11,66,0,No,No,Yes,10141, 5, 1, 1, 0, 3, 16, 3, 0, 0, 0, 2, 1, 0, 1, 0, 0, 11, 16, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,-1464034221,36,67,0,No,No,No,50000, 4, 1, 1, 0, 6, 16, 4, 0, 0, 1, 7, 7, 7, 1, 1, 1, 11, 16, 3, 1, 2, 2, 4, 1, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,188093627,13,58,0,No,No,Yes,11745, 5, 1, 2, 0, 0, 16, 1, 0, 0, 0, 1, 0, 7, 1, 0, 1, 11, 10, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,-1497234243,16,52,0,No,No,Yes,8866, 6, 1, 1, 0, 1, 16, 3, 0, 0, 1, 1, 7, 1, 0, 1, 0, 6, 9, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,-770451256,36,53,0,No,No,No,50000, 6, 1, 2, 1, 7, 16, 4, 0, 0, 1, 7, 7, 4, 1, 1, 1, 11, 6, 3, 1, 2, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,987472177,21,61,0,No,No,Yes,13197, 4, 1, 1, 1, 1, 16, 2, 0, 0, 1, 3, 4, 7, 0, 0, 1, 9, 15, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,128158965,30,65,0,No,No,No,50000, 5, 1, 1, 1, 5, 16, 4, 0, 0, 0, 5, 7, 4, 1, 1, 1, 9, 15, 3, 1, 2, 2, 4, 1, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,1158405578,32,64,0,No,No,No,50000, 6, 1, 2, 1, 7, 16, 4, 0, 0, 0, 7, 5, 4, 1, 1, 0, 8, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,1549503405,13,63,0,No,No,Yes,18580, 5, 1, 2, 0, 3, 16, 1, 0, 0, 0, 2, 2, 3, 0, 0, 0, 11, 16, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,912901318,26,65,0,No,No,No,50000, 5, 1, 0, 1, 7, 16, 4, 0, 0, 1, 7, 2, 3, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,-602685842,27,64,0,No,No,No,50000, 4, 1, 1, 0, 3, 16, 4, 0, 0, 1, 1, 7, 7, 1, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,420638928,27,63,0,No,No,Yes,11730, 6, 1, 2, 0, 5, 16, 1, 0, 0, 0, 7, 2, 7, 1, 1, 1, 9, 16, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/10/2013,12:06:52 AM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 21.742857, 60.428571, 0.000000, 0.000000, 0.000000, 0.657143, 22153.571429, 22153.571429, 
Std Errors, , 1.529180, 1.137065, 0.000000, 0.000000, 0.000000, 0.081404, 2846.018561, 2846.018561, 
# Output Ends
