# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/9/2013,4:41:03 PM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,212130394,24,65,0,No,No,Yes,12737, 6, 1, 2, 1, 7, 16, 0, 0, 0, 0, 6, 0, 6, 0, 1, 1, 11, 16, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,1890136221,12,50,0,No,No,Yes,9136, 5, 1, 1, 1, 2, 16, 1, 0, 0, 0, 1, 0, 3, 1, 1, 1, 7, 7, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,-227667894,23,67,0,No,No,Yes,12564, 5, 1, 0, 1, 7, 16, 2, 0, 0, 1, 1, 7, 3, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,796567174,15,65,0,No,No,Yes,18776, 6, 1, 1, 1, 2, 16, 0, 0, 0, 1, 2, 5, 2, 0, 0, 1, 11, 16, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,464800395,23,67,0,No,No,No,50000, 6, 1, 1, 1, 7, 16, 4, 0, 0, 0, 2, 1, 5, 1, 1, 0, 9, 16, 3, 1, 2, 2, 4, 1, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,1357655176,23,58,0,No,No,Yes,8286, 5, 1, 0, 1, 7, 16, 2, 0, 0, 0, 1, 7, 2, 1, 1, 1, 10, 9, 3, 0, 2, 1, 4, 0, 3, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,1847853178,37,46,0,No,No,No,24709, 5, 1, 1, 1, 6, 16, 4, 0, 0, 1, 7, 7, 7, 1, 1, 1, 10, 0, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,935468295,36,64,0,No,No,No,50000, 5, 1, 1, 0, 7, 16, 4, 0, 0, 0, 7, 7, 7, 1, 1, 1, 11, 15, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,-1759147389,18,67,0,No,No,Yes,15662, 4, 1, 2, 1, 2, 16, 2, 0, 0, 0, 2, 1, 7, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,-1207900029,22,64,0,No,No,Yes,15092, 5, 1, 2, 1, 7, 16, 1, 0, 0, 1, 1, 1, 7, 0, 0, 1, 10, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,-1181556367,28,55,0,No,No,Yes,9824, 6, 1, 0, 1, 7, 16, 1, 0, 0, 0, 7, 2, 7, 1, 1, 1, 8, 8, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,442185564,33,63,0,No,No,No,50000, 4, 1, 2, 1, 7, 16, 4, 0, 0, 0, 7, 3, 6, 1, 1, 1, 11, 14, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,32986998,35,67,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 1, 7, 7, 4, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,-1769419996,27,57,0,No,No,Yes,15536, 4, 1, 2, 1, 7, 16, 0, 0, 0, 1, 7, 7, 0, 1, 1, 0, 6, 14, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,-1018776668,12,67,0,No,No,Yes,19734, 5, 1, 2, 1, 2, 16, 1, 0, 0, 0, 1, 5, 0, 0, 0, 0, 10, 16, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,-2143469613,23,58,0,No,No,Yes,9561, 6, 1, 1, 1, 2, 16, 2, 0, 0, 0, 0, 7, 7, 1, 1, 1, 9, 8, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,-84583505,11,61,0,No,No,Yes,16707, 4, 1, 1, 0, 1, 16, 3, 0, 0, 0, 4, 1, 1, 0, 0, 0, 8, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,-1125368226,15,66,0,No,No,Yes,12859, 4, 1, 1, 1, 6, 16, 2, 0, 0, 0, 1, 2, 0, 0, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,954743162,15,65,0,No,No,Yes,16154, 6, 1, 1, 0, 3, 16, 2, 0, 0, 1, 5, 2, 0, 0, 0, 1, 10, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,1079420595,37,49,0,No,No,No,8272, 6, 1, 2, 1, 7, 16, 4, 0, 0, 1, 5, 7, 7, 1, 1, 1, 10, 2, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,76892010,34,55,0,No,No,Yes,7072, 5, 1, 0, 1, 7, 16, 1, 0, 0, 1, 7, 7, 7, 1, 1, 1, 7, 9, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,-33713870,17,63,0,No,No,No,50000, 5, 1, 2, 0, 3, 16, 4, 0, 0, 0, 4, 1, 0, 1, 1, 1, 11, 16, 3, 1, 1, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,1718439125,22,52,0,No,No,Yes,12532, 5, 1, 2, 0, 0, 16, 3, 0, 0, 0, 7, 3, 4, 1, 1, 1, 9, 6, 3, 1, 2, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,-869159280,35,68,0,No,No,No,50000, 5, 1, 2, 0, 5, 16, 4, 0, 0, 1, 6, 7, 7, 1, 1, 1, 11, 16, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,902925638,15,66,0,No,No,Yes,14650, 6, 1, 1, 0, 2, 16, 1, 0, 0, 0, 1, 1, 7, 0, 1, 1, 10, 13, 3, 1, 2, 2, 4, 0, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/10/2013,12:01:09 AM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 23.971429, 61.657143, 0.000000, 0.000000, 0.000000, 0.628571, 24430.028571, 24430.028571, 
Std Errors, , 1.444483, 1.001631, 0.000000, 0.000000, 0.000000, 0.082866, 2761.938023, 2761.938023, 
# Output Ends
