# MANA MultiRun Summary File
# Version: 5.01.04
# Machine Name: MAZZAS-PC
# Scenario,F:\SE311-114G\MANA_version5_31st_Jan_2013\ThesisScenario_3_12.xml
# MultiRun Started,4/9/2013,4:51:17 PM
Run,Seed,Alleg1Cas(Blue),Alleg2Cas(Red),Alleg0Cas(Neutral),Blue Reach Goal,Red Reach Goal,Neutral Reach Goal,Steps, Sqd1Cas, Sqd2Cas, Sqd3Cas, Sqd4Cas, Sqd5Cas, Sqd6Cas, Sqd7Cas, Sqd8Cas, Sqd9Cas, Sqd10Cas, Sqd11Cas, Sqd12Cas, Sqd13Cas, Sqd14Cas, Sqd15Cas, Sqd16Cas, Sqd17Cas, Sqd18Cas, Sqd19Cas, Sqd20Cas, Sqd21Cas, Sqd22Cas, Sqd23Cas, Sqd24Cas, Sqd25Cas, Sqd26Cas, Sqd1Inj, Sqd2Inj, Sqd3Inj, Sqd4Inj, Sqd5Inj, Sqd6Inj, Sqd7Inj, Sqd8Inj, Sqd9Inj, Sqd10Inj, Sqd11Inj, Sqd12Inj, Sqd13Inj, Sqd14Inj, Sqd15Inj, Sqd16Inj, Sqd17Inj, Sqd18Inj, Sqd19Inj, Sqd20Inj, Sqd21Inj, Sqd22Inj, Sqd23Inj, Sqd24Inj, Sqd25Inj, Sqd26Inj
11,-220789314,37,47,0,No,No,No,13461, 6, 1, 2, 1, 7, 16, 4, 0, 0, 1, 7, 7, 5, 1, 1, 1, 9, 1, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,-130052866,15,65,0,No,No,Yes,11975, 5, 1, 2, 0, 6, 16, 3, 0, 0, 0, 2, 0, 2, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,1310774290,9,65,0,No,No,Yes,20751, 6, 1, 2, 0, 1, 15, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 11, 16, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,2106276570,21,66,0,No,No,No,50000, 5, 1, 2, 0, 2, 16, 4, 0, 0, 0, 3, 7, 2, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,824129094,27,62,0,No,No,No,50000, 5, 1, 1, 0, 3, 16, 4, 0, 0, 0, 7, 3, 7, 1, 0, 1, 8, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,1913246590,16,52,0,No,No,Yes,11444, 6, 1, 2, 1, 1, 14, 2, 0, 0, 0, 0, 0, 7, 1, 1, 1, 9, 9, 3, 0, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,1138555345,35,55,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 0, 7, 7, 4, 1, 1, 1, 10, 7, 3, 1, 2, 1, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,539437824,28,63,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 0, 4, 7, 0, 1, 1, 1, 11, 13, 3, 1, 2, 1, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,-146841459,11,59,0,No,No,Yes,12852, 5, 1, 2, 1, 0, 16, 3, 0, 0, 0, 1, 1, 2, 1, 0, 0, 11, 9, 3, 1, 2, 0, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,1816249804,10,61,0,No,No,Yes,11117, 5, 1, 1, 1, 0, 16, 1, 0, 0, 0, 1, 2, 1, 1, 1, 1, 10, 13, 3, 1, 2, 0, 4, 0, 2, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,-2045345450,20,65,0,No,No,No,50000, 6, 1, 2, 0, 2, 16, 4, 0, 0, 1, 7, 0, 2, 1, 1, 0, 11, 16, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,-117868812,37,37,0,No,No,No,12086, 4, 1, 2, 1, 7, 16, 4, 0, 0, 0, 7, 7, 6, 1, 1, 1, 2, 1, 3, 1, 2, 0, 3, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,-673704828,37,52,0,No,No,No,35625, 4, 1, 2, 1, 6, 16, 4, 0, 0, 0, 7, 7, 7, 1, 1, 1, 6, 11, 3, 1, 1, 0, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,-1592008964,17,68,0,No,No,No,50000, 6, 1, 0, 1, 1, 16, 4, 0, 0, 0, 4, 2, 4, 0, 1, 0, 11, 16, 3, 1, 2, 2, 4, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,1909034695,33,62,0,No,No,No,50000, 6, 1, 2, 1, 6, 16, 4, 0, 0, 0, 7, 7, 3, 1, 1, 1, 11, 12, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,1888940098,15,65,0,No,No,Yes,9897, 6, 1, 2, 0, 0, 16, 2, 0, 0, 1, 7, 0, 1, 1, 0, 1, 10, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,1950224808,27,65,0,No,No,No,50000, 4, 1, 2, 1, 0, 16, 4, 0, 0, 0, 7, 4, 7, 1, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,-61592096,14,66,0,No,No,No,50000, 6, 1, 2, 1, 0, 16, 4, 0, 0, 0, 1, 3, 3, 0, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,1023276167,35,45,0,No,No,No,50000, 5, 1, 2, 1, 7, 16, 4, 0, 0, 0, 7, 7, 4, 1, 1, 1, 7, 2, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,-1847474503,11,62,0,No,No,Yes,12732, 3, 1, 2, 0, 0, 16, 3, 0, 0, 0, 2, 4, 0, 0, 0, 0, 11, 16, 3, 1, 2, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31,1075553856,36,55,0,No,No,No,50000, 6, 1, 2, 1, 7, 15, 4, 0, 0, 0, 5, 7, 7, 1, 1, 1, 8, 11, 3, 1, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,606269703,17,65,0,No,No,Yes,17047, 5, 1, 1, 1, 0, 16, 1, 0, 0, 1, 0, 7, 5, 1, 0, 0, 11, 16, 3, 1, 2, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33,1121469946,12,64,0,No,No,Yes,15265, 4, 1, 0, 0, 1, 16, 2, 0, 0, 0, 1, 0, 7, 0, 0, 1, 10, 16, 3, 1, 2, 2, 4, 0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34,-692846245,22,55,0,No,No,Yes,9963, 4, 1, 2, 0, 1, 16, 2, 0, 0, 0, 7, 4, 4, 1, 0, 1, 11, 10, 3, 0, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35,636056683,16,68,0,No,No,Yes,15777, 5, 1, 1, 0, 0, 16, 2, 0, 0, 0, 2, 3, 7, 0, 0, 1, 11, 16, 3, 1, 2, 2, 4, 0, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# MultiRun Finished,4/10/2013,12:44:29 AM
, , BlueCas, RedCas, NeutralCas, BlueGoal, RedGoal, SquadGoal, Steps, RealTime, 
Means, , 22.085714, 60.600000, 0.000000, 0.000000, 0.000000, 0.400000, 32868.228571, 32868.228571, 
Std Errors, , 1.719083, 1.210736, 0.000000, 0.000000, 0.000000, 0.084017, 3023.525484, 3023.525484, 
# Output Ends
